limit_bal,gender,education,marriage,age,pay_0,bill_amt1,avg_bill,pay_amt1,payment,leak_prediction
140000.0,2.0,1,2.0,27.0,0.0,128656.0,153815.33333333334,6000.0,0.0,0.0
30000.0,2.0,1,2.0,24.0,-1.0,25616.0,14048.666666666666,31348.0,0.0,0.0
90000.0,2.0,2,2.0,23.0,0.0,11989.0,14681.5,7000.0,0.0,0.0
50000.0,2.0,2,1.0,23.0,0.0,5215.0,7706.5,1106.0,1.0,1.0
230000.0,2.0,2,2.0,31.0,-1.0,10190.0,39707.5,49777.0,0.0,0.0
70000.0,2.0,3,1.0,30.0,2.0,55352.0,57780.333333333336,2600.0,1.0,1.0
300000.0,2.0,1,2.0,30.0,0.0,53377.0,56768.166666666664,2500.0,0.0,0.0
300000.0,2.0,1,2.0,27.0,-1.0,4850.0,73249.66666666667,42198.0,0.0,0.0
110000.0,2.0,1,2.0,29.0,0.0,105102.0,107539.16666666667,5289.0,1.0,0.0
30000.0,2.0,2,2.0,27.0,0.0,4512.0,5133.333333333333,2205.0,0.0,0.0
20000.0,2.0,2,2.0,27.0,2.0,17311.0,4448.166666666667,0.0,1.0,1.0
30000.0,2.0,1,2.0,22.0,-1.0,846.0,1028.8333333333333,3173.0,0.0,0.0
350000.0,2.0,1,2.0,31.0,0.0,49184.0,34018.0,20738.0,0.0,0.0
200000.0,2.0,1,2.0,30.0,-1.0,10225.0,10156.333333333334,9468.0,0.0,0.0
200000.0,2.0,1,2.0,31.0,-2.0,10742.0,2033.6666666666667,165.0,0.0,0.0
50000.0,2.0,2,1.0,26.0,0.0,41891.0,31461.166666666668,1781.0,0.0,0.0
100000.0,2.0,2,2.0,26.0,2.0,88728.0,71130.33333333333,0.0,1.0,1.0
140000.0,2.0,2,2.0,26.0,0.0,22844.0,7753.833333333333,1119.0,0.0,0.0
50000.0,2.0,3,2.0,22.0,0.0,46476.0,49482.833333333336,2000.0,0.0,0.0
50000.0,2.0,1,2.0,22.0,0.0,38393.0,33683.333333333336,2000.0,0.0,0.0
160000.0,2.0,1,2.0,27.0,0.0,97375.0,91576.0,20000.0,0.0,0.0
170000.0,2.0,2,2.0,28.0,0.0,30860.0,153338.33333333334,304815.0,0.0,0.0
160000.0,2.0,1,2.0,28.0,0.0,40854.0,43356.5,1676.0,0.0,0.0
100000.0,2.0,3,2.0,28.0,3.0,1250.0,1150.0,0.0,0.0,1.0
100000.0,2.0,1,2.0,29.0,0.0,94378.0,74385.16666666667,6000.0,0.0,0.0
200000.0,2.0,2,2.0,23.0,0.0,61650.0,10275.0,0.0,1.0,0.0
360000.0,2.0,1,2.0,27.0,0.0,297275.0,288506.6666666667,20000.0,0.0,0.0
160000.0,2.0,1,2.0,27.0,0.0,159460.0,116528.83333333333,10000.0,0.0,0.0
500000.0,2.0,1,2.0,30.0,0.0,137243.0,118108.83333333333,5000.0,0.0,0.0
50000.0,2.0,1,2.0,30.0,0.0,45977.0,37675.666666666664,1823.0,0.0,0.0
90000.0,2.0,2,2.0,25.0,0.0,86830.0,89464.16666666667,9000.0,0.0,0.0
300000.0,2.0,2,2.0,25.0,-2.0,780.0,1060.6666666666667,390.0,0.0,0.0
120000.0,2.0,1,2.0,28.0,0.0,50477.0,55399.333333333336,3500.0,1.0,0.0
300000.0,2.0,1,2.0,28.0,-1.0,14033.0,3892.6666666666665,6520.0,1.0,0.0
500000.0,2.0,1,2.0,28.0,0.0,19543.0,31176.166666666668,5110.0,0.0,0.0
50000.0,2.0,2,1.0,28.0,0.0,15314.0,17110.166666666668,1269.0,0.0,1.0
20000.0,2.0,2,1.0,26.0,0.0,18141.0,17241.166666666668,1600.0,0.0,1.0
240000.0,2.0,1,2.0,27.0,0.0,118175.0,19695.833333333332,0.0,0.0,0.0
210000.0,2.0,2,2.0,27.0,0.0,46066.0,25524.0,1951.0,0.0,0.0
50000.0,2.0,3,1.0,24.0,1.0,-1037.0,26231.166666666668,0.0,0.0,1.0
50000.0,2.0,2,2.0,25.0,0.0,42684.0,21466.666666666668,2000.0,0.0,0.0
60000.0,2.0,1,2.0,25.0,-1.0,1507.0,2185.3333333333335,0.0,0.0,0.0
310000.0,2.0,2,2.0,28.0,0.0,311380.0,288226.3333333333,11264.0,0.0,0.0
140000.0,2.0,1,2.0,28.0,0.0,47547.0,53243.0,9532.0,1.0,0.0
320000.0,2.0,2,1.0,27.0,-2.0,1175.0,1064.1666666666667,0.0,0.0,0.0
90000.0,2.0,2,1.0,27.0,0.0,20461.0,22675.166666666668,1649.0,0.0,0.0
280000.0,2.0,2,1.0,27.0,0.0,280913.0,246559.66666666666,11052.0,0.0,0.0
80000.0,2.0,3,1.0,25.0,0.0,3525.0,1946.8333333333333,1654.0,1.0,0.0
170000.0,2.0,1,2.0,25.0,0.0,170950.0,148821.16666666666,6014.0,0.0,0.0
240000.0,2.0,2,1.0,30.0,1.0,0.0,3823.8333333333335,0.0,1.0,1.0
30000.0,2.0,1,1.0,23.0,2.0,25665.0,27910.333333333332,1433.0,1.0,1.0
120000.0,2.0,2,2.0,24.0,0.0,69725.0,64065.833333333336,3008.0,0.0,0.0
50000.0,2.0,2,2.0,23.0,0.0,48424.0,15679.0,1500.0,0.0,0.0
10000.0,2.0,2,2.0,23.0,0.0,6969.0,7283.833333333333,1300.0,0.0,0.0
80000.0,2.0,1,2.0,24.0,0.0,56222.0,33703.833333333336,2000.0,0.0,0.0
170000.0,2.0,1,2.0,28.0,0.0,42062.0,46303.166666666664,2000.0,0.0,0.0
360000.0,2.0,2,2.0,28.0,-2.0,-307.0,-307.0,0.0,1.0,0.0
110000.0,2.0,1,1.0,33.0,2.0,24178.0,25796.5,1700.0,1.0,1.0
210000.0,2.0,2,1.0,34.0,0.0,14724.0,18594.5,2000.0,0.0,0.0
150000.0,2.0,4,1.0,34.0,0.0,83000.0,77000.0,5000.0,0.0,0.0
200000.0,2.0,2,1.0,34.0,-2.0,17822.0,15420.833333333334,19855.0,0.0,0.0
140000.0,2.0,2,2.0,26.0,0.0,271896.0,162822.0,14000.0,1.0,0.0
80000.0,2.0,2,2.0,27.0,-1.0,45198.0,42593.5,2000.0,1.0,0.0
240000.0,2.0,3,1.0,24.0,0.0,136760.0,136423.0,90000.0,0.0,0.0
50000.0,2.0,2,1.0,29.0,0.0,48529.0,38198.0,3000.0,0.0,1.0
80000.0,2.0,1,2.0,28.0,0.0,39663.0,42880.666666666664,1664.0,0.0,0.0
70000.0,2.0,4,1.0,24.0,0.0,47663.0,15855.5,1000.0,0.0,0.0
50000.0,2.0,1,2.0,24.0,-1.0,3258.0,5433.333333333333,0.0,0.0,0.0
180000.0,2.0,1,2.0,28.0,0.0,6396.0,16435.666666666668,7000.0,0.0,0.0
110000.0,2.0,1,2.0,29.0,0.0,107336.0,104948.83333333333,5320.0,0.0,0.0
300000.0,2.0,2,1.0,29.0,0.0,321155.0,311506.1666666667,11369.0,1.0,0.0
210000.0,2.0,4,2.0,29.0,0.0,43933.0,46877.5,2000.0,0.0,0.0
200000.0,2.0,1,2.0,29.0,0.0,7298.0,16524.833333333332,1000.0,0.0,0.0
100000.0,2.0,2,1.0,28.0,1.0,0.0,0.0,0.0,1.0,1.0
70000.0,2.0,3,2.0,31.0,2.0,68174.0,55549.0,3200.0,1.0,1.0
250000.0,2.0,1,2.0,31.0,0.0,67492.0,68313.0,3500.0,0.0,0.0
600000.0,2.0,1,2.0,31.0,-2.0,-84.0,58.833333333333336,700.0,0.0,0.0
320000.0,2.0,2,1.0,31.0,0.0,2437.0,4966.0,1100.0,0.0,0.0
180000.0,2.0,2,2.0,31.0,0.0,180754.0,106195.66666666667,3085.0,0.0,0.0
110000.0,2.0,1,2.0,27.0,0.0,69970.0,60617.333333333336,4009.0,0.0,0.0
20000.0,2.0,1,2.0,22.0,1.0,18761.0,19480.333333333332,0.0,0.0,1.0
60000.0,2.0,3,2.0,22.0,-1.0,4049.0,6880.166666666667,1815.0,0.0,0.0
320000.0,2.0,2,2.0,30.0,-1.0,3690.0,8274.166666666666,3720.0,0.0,0.0
320000.0,2.0,1,2.0,29.0,0.0,42596.0,53913.333333333336,1955.0,0.0,0.0
110000.0,2.0,2,2.0,29.0,0.0,113003.0,111525.5,5837.0,0.0,0.0
80000.0,2.0,3,2.0,28.0,0.0,71834.0,71190.83333333333,3200.0,0.0,0.0
500000.0,2.0,3,2.0,29.0,0.0,110651.0,96280.33333333333,3005.0,0.0,0.0
190000.0,2.0,3,2.0,31.0,-1.0,1568.0,275.8333333333333,87.0,0.0,0.0
80000.0,2.0,2,2.0,27.0,0.0,23424.0,17051.333333333332,5000.0,0.0,0.0
90000.0,2.0,1,1.0,29.0,0.0,4034.0,22230.833333333332,10400.0,0.0,1.0
140000.0,2.0,3,2.0,29.0,0.0,177535.0,134422.83333333334,14500.0,0.0,0.0
200000.0,2.0,1,2.0,31.0,1.0,0.0,149.33333333333334,896.0,0.0,1.0
250000.0,2.0,1,1.0,31.0,-1.0,2198.0,5277.166666666667,7404.0,0.0,0.0
260000.0,2.0,1,1.0,32.0,1.0,0.0,39.666666666666664,0.0,0.0,1.0
220000.0,2.0,2,2.0,28.0,-1.0,3700.0,616.6666666666666,0.0,1.0,0.0
110000.0,2.0,2,2.0,29.0,0.0,50268.0,30123.666666666668,1400.0,0.0,0.0
210000.0,2.0,2,2.0,27.0,0.0,83381.0,88244.66666666667,3100.0,0.0,0.0
380000.0,2.0,2,1.0,30.0,0.0,295618.0,175259.0,13437.0,0.0,0.0
120000.0,2.0,1,2.0,26.0,1.0,-93.0,253.83333333333334,1029.0,0.0,1.0
60000.0,2.0,1,2.0,25.0,0.0,56136.0,57947.666666666664,2100.0,0.0,0.0
100000.0,2.0,2,2.0,24.0,3.0,81601.0,84808.33333333333,0.0,1.0,1.0
20000.0,2.0,1,2.0,24.0,0.0,19167.0,18804.0,1585.0,0.0,1.0
30000.0,2.0,2,2.0,25.0,0.0,19309.0,21308.833333333332,1325.0,1.0,0.0
50000.0,2.0,1,2.0,26.0,0.0,48338.0,33886.666666666664,3008.0,0.0,0.0
200000.0,2.0,1,2.0,26.0,0.0,71574.0,78403.16666666667,5000.0,1.0,0.0
210000.0,2.0,1,2.0,25.0,-1.0,390.0,455.0,390.0,0.0,0.0
240000.0,2.0,2,2.0,25.0,-2.0,0.0,0.0,0.0,0.0,0.0
150000.0,2.0,3,2.0,33.0,0.0,9516.0,6904.333333333333,1100.0,0.0,0.0
330000.0,2.0,1,2.0,34.0,-2.0,4577.0,3576.0,8400.0,0.0,0.0
280000.0,2.0,2,2.0,34.0,-1.0,38.0,33691.833333333336,34163.0,0.0,0.0
210000.0,2.0,1,2.0,33.0,1.0,0.0,0.0,0.0,0.0,1.0
400000.0,2.0,1,1.0,34.0,-2.0,10000.0,5563.0,10000.0,0.0,0.0
200000.0,2.0,1,2.0,33.0,0.0,147178.0,142420.33333333334,7300.0,0.0,0.0
60000.0,2.0,2,1.0,32.0,0.0,59738.0,58393.666666666664,2700.0,0.0,1.0
50000.0,2.0,2,1.0,34.0,0.0,2791.0,2059.0,2000.0,0.0,1.0
360000.0,2.0,1,2.0,31.0,-2.0,304.0,13133.5,8288.0,0.0,0.0
300000.0,2.0,1,2.0,31.0,-2.0,1555.0,12728.833333333334,1603.0,0.0,0.0
10000.0,2.0,2,2.0,33.0,-2.0,-216.0,5907.166666666667,3000.0,0.0,0.0
420000.0,2.0,1,1.0,32.0,-1.0,8871.0,1541.5,358.0,0.0,0.0
220000.0,2.0,3,2.0,32.0,0.0,209259.0,183458.0,7000.0,0.0,0.0
130000.0,2.0,2,1.0,34.0,2.0,28967.0,32320.666666666668,2500.0,1.0,1.0
200000.0,2.0,1,1.0,34.0,-2.0,0.0,0.0,0.0,0.0,0.0
50000.0,2.0,1,2.0,33.0,2.0,31652.0,34999.5,3400.0,0.0,1.0
300000.0,2.0,2,1.0,33.0,0.0,248832.0,268007.5,11000.0,0.0,0.0
120000.0,2.0,2,1.0,44.0,-1.0,390.0,456.8333333333333,0.0,1.0,0.0
360000.0,2.0,1,2.0,35.0,-1.0,1475.0,18345.333333333332,14200.0,0.0,0.0
50000.0,2.0,3,1.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0
230000.0,2.0,1,2.0,37.0,1.0,-152.0,7031.666666666667,0.0,0.0,1.0
50000.0,2.0,2,1.0,37.0,0.0,48596.0,21462.333333333332,2152.0,0.0,1.0
30000.0,2.0,2,1.0,38.0,0.0,28751.0,16052.5,2588.0,0.0,1.0
150000.0,2.0,3,1.0,45.0,2.0,179441.0,125527.33333333333,7333.0,1.0,1.0
70000.0,2.0,3,1.0,44.0,0.0,9195.0,4772.333333333333,1041.0,0.0,1.0
320000.0,2.0,1,2.0,35.0,0.0,44566.0,38297.5,2054.0,0.0,0.0
330000.0,2.0,1,1.0,41.0,1.0,0.0,0.0,0.0,1.0,1.0
120000.0,2.0,2,1.0,37.0,0.0,106469.0,111302.66666666667,5400.0,0.0,0.0
360000.0,2.0,1,1.0,36.0,-2.0,13686.0,3373.6666666666665,1992.0,0.0,0.0
30000.0,2.0,2,1.0,40.0,1.0,29002.0,27684.833333333332,0.0,0.0,1.0
150000.0,2.0,3,2.0,39.0,0.0,60115.0,32598.666666666668,1662.0,0.0,0.0
30000.0,2.0,2,2.0,49.0,2.0,17667.0,19203.0,1500.0,1.0,1.0
150000.0,2.0,2,1.0,46.0,0.0,77066.0,41269.166666666664,2094.0,0.0,0.0
470000.0,2.0,1,1.0,37.0,-1.0,12572.0,24568.0,5305.0,0.0,0.0
410000.0,2.0,2,1.0,42.0,0.0,407873.0,385567.0,18026.0,0.0,0.0
390000.0,2.0,3,2.0,43.0,1.0,0.0,0.0,0.0,1.0,1.0
320000.0,2.0,2,1.0,37.0,0.0,202442.0,159365.33333333334,8211.0,0.0,0.0
450000.0,2.0,3,2.0,40.0,-1.0,10815.0,7756.833333333333,4000.0,0.0,0.0
70000.0,2.0,2,2.0,42.0,1.0,70803.0,57294.5,10.0,0.0,1.0
50000.0,2.0,2,1.0,44.0,0.0,5358.0,7345.5,1109.0,0.0,1.0
100000.0,2.0,3,1.0,46.0,0.0,80402.0,82556.33333333333,8000.0,0.0,0.0
110000.0,2.0,1,2.0,28.0,0.0,91286.0,78477.83333333333,8080.0,0.0,0.0
280000.0,2.0,2,2.0,28.0,0.0,119587.0,128659.5,4411.0,0.0,0.0
500000.0,2.0,1,2.0,28.0,0.0,302089.0,241092.33333333334,10049.0,0.0,0.0
360000.0,2.0,1,2.0,30.0,0.0,146277.0,99639.66666666667,6029.0,0.0,0.0
180000.0,2.0,2,1.0,30.0,-1.0,2759.0,1160.6666666666667,13.0,0.0,0.0
480000.0,2.0,2,2.0,31.0,0.0,241989.0,203330.33333333334,9960.0,0.0,0.0
450000.0,2.0,1,1.0,39.0,-1.0,3664.0,13761.5,4595.0,0.0,0.0
80000.0,2.0,1,2.0,26.0,0.0,76157.0,78992.33333333333,5000.0,0.0,0.0
290000.0,2.0,2,2.0,25.0,0.0,78719.0,67735.83333333333,2510.0,0.0,0.0
500000.0,2.0,2,2.0,27.0,0.0,195140.0,140309.33333333334,11613.0,0.0,0.0
200000.0,2.0,1,1.0,37.0,-1.0,9212.0,6761.666666666667,0.0,0.0,0.0
130000.0,2.0,3,1.0,43.0,2.0,19690.0,19903.333333333332,0.0,1.0,1.0
360000.0,2.0,2,2.0,34.0,0.0,282674.0,255019.16666666666,12200.0,0.0,0.0
300000.0,2.0,2,1.0,34.0,0.0,59900.0,65533.166666666664,3500.0,0.0,0.0
70000.0,2.0,2,2.0,41.0,0.0,72593.0,54236.5,4000.0,1.0,0.0
80000.0,2.0,3,1.0,44.0,-1.0,817.0,1416.5,1131.0,0.0,0.0
30000.0,2.0,1,2.0,36.0,2.0,23338.0,25650.666666666668,3120.0,1.0,1.0
280000.0,2.0,2,2.0,30.0,0.0,237345.0,217091.83333333334,12873.0,0.0,0.0
210000.0,1.0,3,2.0,46.0,0.0,46743.0,52153.0,5000.0,0.0,0.0
80000.0,2.0,3,1.0,41.0,0.0,59184.0,58930.5,2665.0,0.0,0.0
260000.0,2.0,1,2.0,37.0,-2.0,3821.0,1789.0,1316.0,0.0,0.0
120000.0,2.0,3,1.0,36.0,0.0,9826.0,11919.5,1181.0,1.0,0.0
150000.0,2.0,1,2.0,32.0,2.0,35099.0,36382.166666666664,1887.0,0.0,1.0
180000.0,2.0,2,1.0,31.0,1.0,0.0,216.5,200.0,0.0,1.0
140000.0,2.0,2,1.0,34.0,-1.0,56702.0,56057.333333333336,3000.0,0.0,0.0
370000.0,2.0,3,1.0,34.0,0.0,104114.0,180205.33333333334,210000.0,0.0,0.0
30000.0,2.0,2,1.0,35.0,2.0,27223.0,26024.166666666668,0.0,1.0,1.0
160000.0,2.0,2,2.0,33.0,0.0,140122.0,140294.16666666666,6500.0,0.0,0.0
60000.0,2.0,2,3.0,33.0,-1.0,4260.0,1100.0,780.0,1.0,0.0
230000.0,2.0,1,1.0,34.0,2.0,186163.0,196493.5,9000.0,1.0,1.0
80000.0,2.0,2,1.0,37.0,0.0,69767.0,55198.5,5000.0,0.0,0.0
360000.0,2.0,2,1.0,37.0,-1.0,5748.0,1049.6666666666667,0.0,0.0,0.0
130000.0,2.0,2,1.0,42.0,2.0,130623.0,119701.5,6400.0,1.0,1.0
500000.0,2.0,1,2.0,35.0,-1.0,2398.0,17781.166666666668,4583.0,0.0,0.0
360000.0,2.0,2,1.0,47.0,0.0,93431.0,86163.5,3389.0,0.0,0.0
120000.0,2.0,3,1.0,38.0,0.0,118016.0,119054.0,5720.0,0.0,0.0
150000.0,2.0,2,2.0,36.0,0.0,80321.0,74755.0,3052.0,0.0,0.0
120000.0,2.0,2,1.0,37.0,-1.0,18486.0,3081.0,0.0,0.0,0.0
190000.0,2.0,1,3.0,35.0,0.0,111776.0,126173.0,21238.0,0.0,0.0
230000.0,2.0,3,1.0,43.0,-2.0,416.0,971.8333333333334,1099.0,0.0,0.0
50000.0,2.0,3,3.0,43.0,0.0,45807.0,32158.166666666668,1800.0,0.0,0.0
20000.0,2.0,3,2.0,45.0,-1.0,390.0,440.0,350.0,0.0,0.0
100000.0,2.0,3,1.0,38.0,0.0,16618.0,42235.666666666664,13514.0,0.0,0.0
200000.0,2.0,4,3.0,40.0,0.0,225480.0,156471.33333333334,7263.0,0.0,0.0
160000.0,2.0,2,2.0,38.0,0.0,133017.0,112292.66666666667,7008.0,0.0,0.0
160000.0,2.0,1,2.0,32.0,-2.0,162.0,364.8333333333333,0.0,0.0,0.0
50000.0,2.0,3,1.0,39.0,2.0,31063.0,32678.666666666668,1800.0,1.0,1.0
100000.0,2.0,1,2.0,26.0,1.0,0.0,263.3333333333333,632.0,0.0,1.0
420000.0,2.0,1,1.0,44.0,1.0,35545.0,35370.0,6.0,0.0,1.0
500000.0,2.0,2,1.0,38.0,-1.0,250.0,4861.333333333333,1384.0,0.0,0.0
360000.0,2.0,1,1.0,41.0,-2.0,0.0,0.0,0.0,1.0,0.0
190000.0,2.0,1,2.0,28.0,-2.0,0.0,978.1666666666666,2278.0,0.0,0.0
120000.0,2.0,2,2.0,32.0,0.0,40420.0,6736.666666666667,0.0,0.0,0.0
300000.0,2.0,2,1.0,33.0,0.0,16260.0,10584.5,1500.0,0.0,0.0
50000.0,2.0,2,2.0,31.0,0.0,44325.0,33711.0,3000.0,0.0,0.0
290000.0,2.0,1,2.0,29.0,0.0,98709.0,105377.5,10000.0,0.0,0.0
240000.0,2.0,2,2.0,29.0,0.0,92076.0,90442.0,5006.0,0.0,0.0
120000.0,2.0,2,1.0,28.0,0.0,103676.0,84492.0,3283.0,0.0,0.0
150000.0,2.0,2,2.0,30.0,-1.0,146432.0,124167.0,5301.0,0.0,0.0
270000.0,2.0,1,2.0,31.0,-1.0,173.0,3723.5,2254.0,0.0,0.0
310000.0,2.0,1,2.0,31.0,-2.0,9108.0,6792.0,24485.0,0.0,0.0
20000.0,2.0,2,1.0,42.0,0.0,6336.0,8597.666666666666,1125.0,1.0,1.0
70000.0,2.0,1,2.0,29.0,0.0,66330.0,65664.66666666667,3049.0,0.0,0.0
290000.0,2.0,2,1.0,29.0,0.0,20593.0,17421.0,2002.0,0.0,0.0
120000.0,2.0,2,2.0,38.0,-1.0,652.0,434.6666666666667,0.0,0.0,0.0
140000.0,2.0,3,1.0,48.0,0.0,143650.0,94551.16666666667,0.0,0.0,0.0
220000.0,2.0,1,1.0,43.0,0.0,64792.0,67653.5,2344.0,0.0,0.0
240000.0,2.0,1,2.0,28.0,0.0,192551.0,186434.83333333334,100050.0,0.0,0.0
320000.0,2.0,2,1.0,30.0,0.0,91029.0,79495.33333333333,5005.0,0.0,0.0
50000.0,2.0,2,1.0,30.0,0.0,25422.0,32402.5,1450.0,1.0,1.0
100000.0,2.0,1,1.0,30.0,0.0,43717.0,30456.5,3000.0,0.0,1.0
70000.0,2.0,2,2.0,30.0,2.0,14232.0,15533.833333333334,1700.0,1.0,1.0
230000.0,2.0,1,2.0,30.0,0.0,64062.0,36371.333333333336,5000.0,0.0,0.0
120000.0,2.0,2,2.0,30.0,-1.0,5713.0,2268.6666666666665,0.0,0.0,0.0
350000.0,2.0,1,2.0,31.0,0.0,314747.0,258027.66666666666,15000.0,0.0,0.0
70000.0,2.0,1,2.0,34.0,2.0,43357.0,45650.0,2000.0,1.0,1.0
50000.0,2.0,3,1.0,31.0,0.0,39072.0,33125.5,1914.0,0.0,0.0
150000.0,2.0,1,2.0,32.0,-2.0,1999.0,2127.6666666666665,3769.0,0.0,0.0
410000.0,2.0,3,1.0,34.0,-2.0,2347.0,6171.666666666667,4252.0,0.0,0.0
410000.0,2.0,1,2.0,34.0,0.0,43719.0,40564.833333333336,2626.0,0.0,0.0
400000.0,2.0,1,2.0,35.0,-2.0,4238.0,3329.6666666666665,5000.0,0.0,0.0
50000.0,2.0,2,1.0,34.0,0.0,26149.0,23026.5,2000.0,0.0,1.0
390000.0,2.0,1,1.0,39.0,0.0,40439.0,29067.333333333332,2013.0,0.0,0.0
360000.0,2.0,1,2.0,36.0,-1.0,4279.0,18632.833333333332,9398.0,0.0,0.0
30000.0,2.0,2,1.0,36.0,-1.0,326.0,569.1666666666666,326.0,0.0,0.0
300000.0,2.0,2,2.0,42.0,-2.0,-904.0,1921.6666666666667,2000.0,0.0,0.0
170000.0,2.0,1,1.0,44.0,-2.0,754.0,442.8333333333333,0.0,0.0,0.0
40000.0,2.0,2,2.0,44.0,2.0,35515.0,37988.666666666664,1550.0,1.0,1.0
430000.0,2.0,1,2.0,38.0,0.0,41092.0,59852.0,3000.0,0.0,0.0
130000.0,2.0,2,1.0,47.0,-1.0,2317.0,399.6666666666667,3000.0,1.0,0.0
450000.0,2.0,2,1.0,42.0,0.0,7669.0,24731.833333333332,7272.0,0.0,0.0
90000.0,2.0,1,2.0,29.0,0.0,91643.0,82335.5,3338.0,0.0,0.0
190000.0,2.0,1,1.0,43.0,-2.0,1675.0,30921.833333333332,4873.0,0.0,0.0
210000.0,2.0,1,2.0,38.0,0.0,13744.0,10955.5,5000.0,0.0,0.0
20000.0,2.0,2,1.0,43.0,0.0,16510.0,16044.5,1558.0,1.0,1.0
200000.0,2.0,1,1.0,36.0,1.0,0.0,0.0,0.0,0.0,1.0
160000.0,2.0,1,2.0,29.0,-2.0,0.0,330.1666666666667,368.0,0.0,0.0
220000.0,2.0,2,2.0,30.0,0.0,152514.0,144779.5,7149.0,0.0,0.0
230000.0,2.0,1,2.0,31.0,-1.0,2274.0,2909.3333333333335,7398.0,0.0,0.0
290000.0,2.0,1,2.0,32.0,-2.0,1485.0,370.6666666666667,299.0,0.0,0.0
360000.0,2.0,1,2.0,33.0,0.0,20376.0,16603.333333333332,1500.0,0.0,0.0
160000.0,2.0,2,1.0,33.0,0.0,9765.0,2553.5,2836.0,0.0,0.0
240000.0,2.0,2,1.0,34.0,-2.0,0.0,0.0,0.0,0.0,0.0
260000.0,2.0,2,1.0,35.0,-2.0,4539.0,7771.0,10417.0,0.0,0.0
100000.0,2.0,2,1.0,34.0,0.0,14815.0,11417.0,2010.0,0.0,1.0
70000.0,2.0,3,1.0,42.0,0.0,22068.0,29908.333333333332,29500.0,0.0,0.0
170000.0,2.0,2,2.0,25.0,0.0,57198.0,35569.5,3200.0,0.0,0.0
40000.0,2.0,2,2.0,26.0,-1.0,28991.0,21617.166666666668,1300.0,0.0,0.0
80000.0,2.0,2,1.0,47.0,0.0,78849.0,36881.0,1433.0,0.0,1.0
30000.0,2.0,1,2.0,25.0,0.0,29668.0,29313.333333333332,1500.0,0.0,0.0
140000.0,2.0,1,2.0,25.0,1.0,-74.0,-366.6666666666667,0.0,1.0,1.0
230000.0,2.0,2,1.0,27.0,0.0,24739.0,16080.833333333334,2000.0,0.0,0.0
200000.0,2.0,2,1.0,39.0,0.0,35465.0,38364.166666666664,1600.0,0.0,0.0
400000.0,2.0,1,1.0,35.0,-2.0,4689.0,10536.333333333334,10097.0,0.0,0.0
170000.0,2.0,2,1.0,38.0,0.0,136768.0,128648.66666666667,5000.0,0.0,0.0
270000.0,2.0,3,1.0,43.0,-1.0,2769.0,1540.1666666666667,0.0,0.0,0.0
30000.0,2.0,2,1.0,39.0,-1.0,4042.0,2030.3333333333333,5327.0,0.0,0.0
200000.0,2.0,2,2.0,46.0,-2.0,0.0,0.0,0.0,0.0,0.0
280000.0,2.0,1,2.0,31.0,2.0,103.0,45.166666666666664,168.0,0.0,1.0
420000.0,2.0,2,2.0,32.0,0.0,476396.0,436421.3333333333,16007.0,0.0,0.0
30000.0,2.0,3,1.0,43.0,2.0,30346.0,21398.166666666668,1702.0,1.0,1.0
180000.0,2.0,2,1.0,41.0,0.0,110856.0,100332.83333333333,5000.0,0.0,0.0
290000.0,2.0,2,1.0,31.0,0.0,284583.0,235615.16666666666,10000.0,0.0,0.0
20000.0,2.0,2,2.0,32.0,0.0,11389.0,16915.666666666668,1500.0,0.0,1.0
500000.0,2.0,3,1.0,38.0,-2.0,-40.0,4737.166666666667,0.0,0.0,0.0
340000.0,2.0,2,1.0,42.0,0.0,226644.0,174661.16666666666,8000.0,0.0,0.0
270000.0,2.0,2,1.0,39.0,0.0,85827.0,90981.83333333333,3000.0,0.0,0.0
150000.0,2.0,3,1.0,41.0,1.0,-1203.0,64779.666666666664,51772.0,0.0,1.0
40000.0,2.0,2,2.0,33.0,-1.0,1860.0,2323.8333333333335,2279.0,0.0,0.0
360000.0,2.0,1,2.0,34.0,-2.0,6276.0,7069.833333333333,16142.0,0.0,0.0
500000.0,2.0,2,1.0,34.0,0.0,144774.0,138547.16666666666,20053.0,0.0,0.0
280000.0,2.0,2,2.0,47.0,-2.0,12477.0,45781.5,13987.0,0.0,0.0
50000.0,2.0,2,2.0,43.0,0.0,43051.0,26428.333333333332,1500.0,0.0,0.0
330000.0,2.0,1,2.0,42.0,-2.0,565.0,8552.333333333334,20650.0,1.0,0.0
360000.0,2.0,3,2.0,46.0,-1.0,15219.0,24482.5,26796.0,0.0,0.0
340000.0,2.0,3,1.0,40.0,0.0,194380.0,172870.16666666666,7000.0,0.0,0.0
500000.0,2.0,1,2.0,26.0,-1.0,1419.0,1633.0,1293.0,0.0,0.0
270000.0,2.0,1,2.0,34.0,0.0,67544.0,36868.0,4025.0,0.0,0.0
120000.0,2.0,3,1.0,40.0,0.0,102400.0,83965.33333333333,7500.0,0.0,0.0
140000.0,2.0,2,1.0,39.0,-1.0,567.0,1126.8333333333333,1498.0,0.0,0.0
200000.0,2.0,2,2.0,27.0,-1.0,6369.0,6164.166666666667,5830.0,0.0,0.0
50000.0,2.0,3,1.0,45.0,0.0,20080.0,23515.833333333332,1317.0,0.0,1.0
220000.0,2.0,1,2.0,28.0,0.0,55477.0,36114.333333333336,3000.0,0.0,0.0
